Id,SleepDate,logId,SleepStart,SleepEnd,TotalMinutesAsleep,MinutesAwake,SleepEfficiency
7086361926,2016-04-08,11341334566,2016-04-07T22:14:00Z,2016-04-08T06:44:00Z,511,0,100
7086361926,2016-04-09,11349570850,2016-04-09T00:37:00Z,2016-04-09T08:43:00Z,483,4,99.17864476386036
7086361926,2016-04-11,11365742591,2016-04-10T23:15:00Z,2016-04-11T06:35:00Z,441,0,100
7086361926,2016-04-12,11374876178,2016-04-11T22:11:30Z,2016-04-12T06:55:30Z,523,2,99.61904761904762
8053475328,2016-03-29,11251750535,2016-03-29T02:12:00Z,2016-03-29T10:32:00Z,499,2,99.60079840319361
8378563200,2016-03-12,11105174673,2016-03-11T22:08:30Z,2016-03-12T07:57:30Z,583,7,98.8135593220339
8378563200,2016-03-12,11109526348,2016-03-12T15:08:30Z,2016-03-12T16:51:30Z,100,4,96.15384615384616
8378563200,2016-03-13,11111862694,2016-03-12T22:30:00Z,2016-03-13T05:35:00Z,423,3,99.29577464788733
8378563200,2016-03-13,11113231757,2016-03-13T07:18:00Z,2016-03-13T09:04:00Z,107,0,100
8378563200,2016-03-14,11120653955,2016-03-13T22:03:30Z,2016-03-14T03:46:30Z,344,0,100
8378563200,2016-03-15,11129141905,2016-03-14T21:42:00Z,2016-03-15T04:19:00Z,394,4,98.99497487437185
8378563200,2016-03-16,11137573609,2016-03-15T22:03:30Z,2016-03-16T06:43:30Z,516,5,99.04030710172745
8378563200,2016-03-17,11148095434,2016-03-17T00:19:00Z,2016-03-17T07:06:00Z,406,2,99.50980392156863
8378563200,2016-03-18,11156087657,2016-03-17T23:46:30Z,2016-03-18T07:44:30Z,474,5,98.95615866388309
8378563200,2016-03-18,11158362804,2016-03-18T20:18:30Z,2016-03-18T21:43:30Z,85,1,98.83720930232558
8378563200,2016-03-19,11161423175,2016-03-18T23:12:30Z,2016-03-19T08:03:30Z,531,1,99.81203007518798
8378563200,2016-03-20,11169252720,2016-03-19T23:28:30Z,2016-03-20T07:52:30Z,503,2,99.60396039603961
8378563200,2016-03-21,11178982822,2016-03-21T03:09:30Z,2016-03-21T08:32:30Z,320,4,98.76543209876543
8378563200,2016-03-22,11185981580,2016-03-21T22:03:30Z,2016-03-22T04:16:30Z,374,0,100
8378563200,2016-03-22,11192993513,2016-03-22T20:19:30Z,2016-03-22T21:42:30Z,81,3,96.42857142857143
8378563200,2016-03-23,11195595452,2016-03-22T21:44:00Z,2016-03-23T04:20:00Z,390,7,98.2367758186398
8378563200,2016-03-24,11205060425,2016-03-23T21:59:00Z,2016-03-24T04:20:00Z,375,7,98.1675392670157
8378563200,2016-03-25,11213559163,2016-03-24T20:50:00Z,2016-03-25T04:17:00Z,441,7,98.4375
8378563200,2016-03-26,11224590479,2016-03-25T23:40:00Z,2016-03-26T00:50:00Z,71,0,100
8378563200,2016-03-26,11224590480,2016-03-26T00:54:00Z,2016-03-26T09:09:00Z,487,9,98.18548387096774
8378563200,2016-03-26,11228189549,2016-03-26T19:54:00Z,2016-03-26T21:09:00Z,74,2,97.36842105263158
8378563200,2016-03-27,11231487569,2016-03-26T23:02:30Z,2016-03-27T08:05:30Z,539,5,99.08088235294117
8378563200,2016-03-28,11238712630,2016-03-27T22:13:00Z,2016-03-28T04:17:00Z,364,1,99.72602739726028
8378563200,2016-03-29,11249225186,2016-03-28T20:43:00Z,2016-03-29T04:15:00Z,446,7,98.45474613686534
8378563200,2016-03-30,11259578930,2016-03-29T22:27:00Z,2016-03-30T06:13:00Z,459,8,98.28693790149893
8378563200,2016-03-30,11266882347,2016-03-30T20:05:00Z,2016-03-30T23:05:00Z,174,7,96.13259668508287
8378563200,2016-03-31,11266882348,2016-03-30T23:09:00Z,2016-03-31T04:16:00Z,304,4,98.7012987012987
8378563200,2016-03-31,11276545961,2016-03-31T20:35:00Z,2016-03-31T22:17:00Z,101,2,98.05825242718447
8378563200,2016-04-01,11276545962,2016-03-31T22:22:00Z,2016-04-01T04:20:00Z,355,4,98.88579387186628
8378563200,2016-04-01,11283701738,2016-04-01T21:06:00Z,2016-04-01T23:37:00Z,151,1,99.3421052631579
8378563200,2016-04-02,11283701739,2016-04-01T23:41:00Z,2016-04-02T04:01:00Z,257,4,98.46743295019157
8378563200,2016-04-02,11285315824,2016-04-02T04:03:00Z,2016-04-02T07:17:00Z,190,5,97.43589743589743
8378563200,2016-04-02,11289399204,2016-04-02T14:40:30Z,2016-04-02T15:58:30Z,79,0,100
8378563200,2016-04-03,11292671260,2016-04-02T21:57:30Z,2016-04-03T07:13:30Z,551,6,98.92280071813285
8378563200,2016-04-04,11300906782,2016-04-03T21:56:00Z,2016-04-04T04:19:00Z,384,0,100
8378563200,2016-04-05,11311512808,2016-04-04T20:59:00Z,2016-04-05T04:14:00Z,436,0,100
8378563200,2016-04-05,11320612170,2016-04-05T20:55:30Z,2016-04-05T23:01:30Z,127,0,100
8378563200,2016-04-06,11320612171,2016-04-05T23:05:00Z,2016-04-06T04:19:00Z,311,4,98.73015873015873
8378563200,2016-04-06,11329999897,2016-04-06T21:15:30Z,2016-04-06T22:30:30Z,76,0,100
8378563200,2016-04-07,11329999898,2016-04-06T22:35:00Z,2016-04-07T04:21:00Z,340,7,97.98270893371757
8378563200,2016-04-07,11336747933,2016-04-07T19:33:00Z,2016-04-07T21:04:00Z,90,2,97.82608695652173
8378563200,2016-04-07,11339370387,2016-04-07T21:35:00Z,2016-04-07T23:02:00Z,88,0,100
8378563200,2016-04-08,11339370388,2016-04-07T23:07:00Z,2016-04-08T04:15:00Z,306,3,99.02912621359224
8378563200,2016-04-09,11346568089,2016-04-08T22:53:30Z,2016-04-09T03:34:30Z,279,3,98.93617021276596
8378563200,2016-04-09,11351999722,2016-04-09T15:46:00Z,2016-04-09T18:43:00Z,176,2,98.87640449438202
8378563200,2016-04-10,11355560999,2016-04-09T22:26:00Z,2016-04-10T00:04:00Z,99,0,100
8378563200,2016-04-10,11355561000,2016-04-10T00:14:30Z,2016-04-10T08:24:30Z,489,2,99.59266802443992
8378563200,2016-04-11,11362091027,2016-04-10T22:20:00Z,2016-04-11T04:14:00Z,352,3,99.15492957746478
8378563200,2016-04-12,11373088895,2016-04-11T22:19:00Z,2016-04-12T04:14:00Z,354,2,99.43820224719101
8792009665,2016-03-27,11233299789,2016-03-27T04:02:00Z,2016-03-27T11:01:00Z,415,5,98.80952380952381
8792009665,2016-03-28,11242211270,2016-03-28T04:54:00Z,2016-03-28T11:40:00Z,404,3,99.26289926289927
8792009665,2016-03-29,11304567340,2016-03-29T07:13:00Z,2016-03-29T10:37:00Z,202,3,98.53658536585365
8792009665,2016-03-30,11304567341,2016-03-30T03:02:00Z,2016-03-30T06:49:00Z,228,0,100
8792009665,2016-03-30,11304567342,2016-03-30T07:01:00Z,2016-03-30T10:51:00Z,229,2,99.13419913419914
8792009665,2016-04-01,11304567343,2016-04-01T03:02:30Z,2016-04-01T08:40:30Z,336,3,99.11504424778761
8792009665,2016-04-01,11304567344,2016-04-01T08:43:00Z,2016-04-01T11:27:00Z,162,3,98.18181818181819
8792009665,2016-04-03,11304567345,2016-04-03T00:24:00Z,2016-04-03T09:00:00Z,508,9,98.25918762088975
8792009665,2016-04-04,11304567346,2016-04-04T00:25:30Z,2016-04-04T06:00:30Z,335,1,99.70238095238095
8792009665,2016-04-04,11304567347,2016-04-04T06:10:00Z,2016-04-04T10:28:00Z,254,5,98.06949806949807
8792009665,2016-04-05,11314175908,2016-04-05T03:43:00Z,2016-04-05T10:36:00Z,403,11,97.34299516908213
8792009665,2016-04-06,11323233591,2016-04-06T02:43:30Z,2016-04-06T10:25:30Z,455,8,98.27213822894169
8792009665,2016-04-07,11332369973,2016-04-07T02:05:00Z,2016-04-07T09:59:00Z,469,6,98.73684210526315
8792009665,2016-04-08,11339506278,2016-04-08T03:10:00Z,2016-04-08T06:07:00Z,174,4,97.75280898876404
8792009665,2016-04-08,11341973497,2016-04-08T06:17:00Z,2016-04-08T10:45:00Z,265,4,98.51301115241635
8792009665,2016-04-09,11346641639,2016-04-09T01:49:00Z,2016-04-09T06:29:00Z,279,2,99.28825622775801
8792009665,2016-04-09,11349628943,2016-04-09T06:51:30Z,2016-04-09T11:27:30Z,277,0,100
8792009665,2016-04-09,11357751881,2016-04-09T17:23:00Z,2016-04-09T18:42:00Z,79,1,98.75
